ProductKey,Product Name,Brand,Color,Unit Cost USD,Unit Price USD,SubcategoryKey,Subcategory,CategoryKey,Category
566,Proseware Projector 720p DLP56 Silver,Proseware,Silver,0.4330496159435333,0.3119842202660798,305,Projectors & Screens,3,Computers
567,Proseware Projector 480p LCD12 Silver,Proseware,Silver,0.10971559061656634,0.07128701110333101,305,Projectors & Screens,3,Computers
568,Proseware Projector 480p DLP12 Silver,Proseware,Silver,0.23960594107988753,0.1556873311993598,305,Projectors & Screens,3,Computers
569,Proseware Screen 125in X1609 Silver,Proseware,Silver,0.14305395663087175,0.14318358007402218,305,Projectors & Screens,3,Computers
570,Proseware Screen 113in X1609 Silver,Proseware,Silver,0.0930228169173571,0.0931685755726718,305,Projectors & Screens,3,Computers
571,Proseware Screen 106in M1609 Silver,Proseware,Silver,0.10847000207598091,0.07816407422226668,305,Projectors & Screens,3,Computers
572,Proseware Screen 100in M1609 Silver,Proseware,Silver,0.08199180931171798,0.05909585375612683,305,Projectors & Screens,3,Computers
573,Proseware Screen 85in E1010 Silver,Proseware,Silver,0.06642195255440014,0.043153571071321395,305,Projectors & Screens,3,Computers
574,Proseware Screen 80in E1010 Silver,Proseware,Silver,0.05198444901579633,0.033775757727318195,305,Projectors & Screens,3,Computers
575,Contoso Projector 1080p X980 Black,Contoso,Black,0.7170626757506559,0.717105756727018,305,Projectors & Screens,3,Computers
576,Contoso Projector 1080p X981 Black,Contoso,Black,0.7808424707947232,0.7808748874662399,305,Projectors & Screens,3,Computers
577,Contoso Projector 720p M620 Black,Contoso,Black,0.302866740898711,0.2182060868260478,305,Projectors & Screens,3,Computers
578,Contoso Projector 720p M621 Black,Contoso,Black,0.4330496159435333,0.3119842202660798,305,Projectors & Screens,3,Computers
579,Contoso Projector 480p M480 Black,Contoso,Black,0.10971559061656634,0.07128701110333101,305,Projectors & Screens,3,Computers
580,Contoso Projector 480p M481 Black,Contoso,Black,0.23960594107988753,0.1556873311993598,305,Projectors & Screens,3,Computers
581,Contoso Screen 125in M250 Black,Contoso,Black,0.14305395663087175,0.14318358007402218,305,Projectors & Screens,3,Computers
582,Contoso Screen 113in M251 Black,Contoso,Black,0.12929586502349635,0.0931685755726718,305,Projectors & Screens,3,Computers
583,Contoso Screen 106in M060 Black,Contoso,Black,0.07801913676939627,0.07816407422226668,305,Projectors & Screens,3,Computers
584,Contoso Screen 100in E010 Black,Contoso,Black,0.05894842131088758,0.05909585375612683,305,Projectors & Screens,3,Computers
585,Contoso Screen 85in E085 Black,Contoso,Black,0.06642195255440014,0.043153571071321395,305,Projectors & Screens,3,Computers
586,Contoso Screen 80in E080 Black,Contoso,Black,0.05198444901579633,0.033775757727318195,305,Projectors & Screens,3,Computers
587,Contoso Projector 1080p X980 White,Contoso,White,0.7170626757506559,0.717105756727018,305,Projectors & Screens,3,Computers
588,Contoso Projector 1080p X981 White,Contoso,White,0.7808424707947232,0.7808748874662399,305,Projectors & Screens,3,Computers
589,Contoso Projector 720p M620 White,Contoso,White,0.302866740898711,0.2182060868260478,305,Projectors & Screens,3,Computers
590,Contoso Projector 720p M621 White,Contoso,White,0.4330496159435333,0.3119842202660798,305,Projectors & Screens,3,Computers
591,Contoso Projector 480p M480 White,Contoso,White,0.10971559061656634,0.07128701110333101,305,Projectors & Screens,3,Computers
592,Contoso Projector 480p M481 White,Contoso,White,0.23960594107988753,0.1556873311993598,305,Projectors & Screens,3,Computers
593,Contoso Screen 125in M250 White,Contoso,White,0.14305395663087175,0.14318358007402218,305,Projectors & Screens,3,Computers
594,Contoso Screen 113in M251 White,Contoso,White,0.12929586502349635,0.0931685755726718,305,Projectors & Screens,3,Computers
595,Contoso Screen 106in M060 White,Contoso,White,0.07801913676939627,0.07816407422226668,305,Projectors & Screens,3,Computers
596,Contoso Screen 100in E010 White,Contoso,White,0.05894842131088758,0.05909585375612683,305,Projectors & Screens,3,Computers
597,Contoso Screen 85in E085 White,Contoso,White,0.06642195255440014,0.043153571071321395,305,Projectors & Screens,3,Computers
598,Contoso Screen 80in E080 White,Contoso,White,0.05198444901579633,0.033775757727318195,305,Projectors & Screens,3,Computers
599,Contoso Projector 1080p X980 Silver,Contoso,Silver,0.7170626757506559,0.717105756727018,305,Projectors & Screens,3,Computers
600,Contoso Projector 1080p X981 Silver,Contoso,Silver,0.7808424707947232,0.7808748874662399,305,Projectors & Screens,3,Computers
601,Contoso Projector 720p M620 Silver,Contoso,Silver,0.302866740898711,0.2182060868260478,305,Projectors & Screens,3,Computers
602,Contoso Projector 720p M621 Silver,Contoso,Silver,0.4330496159435333,0.3119842202660798,305,Projectors & Screens,3,Computers
603,Contoso Projector 480p M480 Silver,Contoso,Silver,0.10971559061656634,0.07128701110333101,305,Projectors & Screens,3,Computers
604,Contoso Projector 480p M481 Silver,Contoso,Silver,0.23960594107988753,0.1556873311993598,305,Projectors & Screens,3,Computers
605,Contoso Screen 125in M250 Silver,Contoso,Silver,0.14305395663087175,0.14318358007402218,305,Projectors & Screens,3,Computers
606,Contoso Screen 113in M251 Silver,Contoso,Silver,0.12929586502349635,0.0931685755726718,305,Projectors & Screens,3,Computers
607,Contoso Screen 106in M060 Silver,Contoso,Silver,0.07801913676939627,0.07816407422226668,305,Projectors & Screens,3,Computers
608,Contoso Screen 100in E010 Silver,Contoso,Silver,0.05894842131088758,0.05909585375612683,305,Projectors & Screens,3,Computers
609,Contoso Screen 85in E085 Silver,Contoso,Silver,0.06642195255440014,0.043153571071321395,305,Projectors & Screens,3,Computers
610,Contoso Screen 80in E080 Silver,Contoso,Silver,0.05198444901579633,0.033775757727318195,305,Projectors & Screens,3,Computers
611,WWI Projector 1080p LCD86 Black,Wide World Importers,Black,0.7170626757506559,0.717105756727018,305,Projectors & Screens,3,Computers
612,WWI Projector 1080p DLP86 Black,Wide World Importers,Black,0.7808424707947232,0.7808748874662399,305,Projectors & Screens,3,Computers
613,WWI Projector 720p LCD56 Black,Wide World Importers,Black,0.302866740898711,0.2182060868260478,305,Projectors & Screens,3,Computers
614,WWI Projector 720p DLP56 Black,Wide World Importers,Black,0.4330496159435333,0.3119842202660798,305,Projectors & Screens,3,Computers
615,WWI Projector 480p LCD12 Black,Wide World Importers,Black,0.10971559061656634,0.07128701110333101,305,Projectors & Screens,3,Computers
616,WWI Projector 480p DLP12 Black,Wide World Importers,Black,0.23960594107988753,0.1556873311993598,305,Projectors & Screens,3,Computers
617,WWI Screen 125in M1611 Black,Wide World Importers,Black,0.14305395663087175,0.14318358007402218,305,Projectors & Screens,3,Computers
618,WWI Screen 113in M1610 Black,Wide World Importers,Black,0.0930228169173571,0.0931685755726718,305,Projectors & Screens,3,Computers
619,WWI Screen 106in M1609 Black,Wide World Importers,Black,0.10847000207598091,0.07816407422226668,305,Projectors & Screens,3,Computers
620,WWI Screen 100in M1609 Black,Wide World Importers,Black,0.08199180931171798,0.05909585375612683,305,Projectors & Screens,3,Computers
621,WWI Screen 85in E1010 Black,Wide World Importers,Black,0.06642195255440014,0.043153571071321395,305,Projectors & Screens,3,Computers
622,WWI Projector 1080p LCD86 White,Wide World Importers,White,0.7170626757506559,0.717105756727018,305,Projectors & Screens,3,Computers
623,WWI Projector 1080p DLP86 White,Wide World Importers,White,0.7808424707947232,0.7808748874662399,305,Projectors & Screens,3,Computers
624,WWI Projector 720p LCD56 White,Wide World Importers,White,0.302866740898711,0.2182060868260478,305,Projectors & Screens,3,Computers
625,WWI Projector 720p DLP56 White,Wide World Importers,White,0.4330496159435333,0.3119842202660798,305,Projectors & Screens,3,Computers
626,WWI Projector 480p LCD12 White,Wide World Importers,White,0.10971559061656634,0.07128701110333101,305,Projectors & Screens,3,Computers
627,WWI Projector 480p DLP12 White,Wide World Importers,White,0.23960594107988753,0.1556873311993598,305,Projectors & Screens,3,Computers
628,WWI Screen 125in M1611 White,Wide World Importers,White,0.14305395663087175,0.14318358007402218,305,Projectors & Screens,3,Computers
629,WWI Screen 113in M1610 White,Wide World Importers,White,0.0930228169173571,0.0931685755726718,305,Projectors & Screens,3,Computers
630,WWI Screen 106in M1609 White,Wide World Importers,White,0.10847000207598091,0.07816407422226668,305,Projectors & Screens,3,Computers
631,WWI Screen 100in M1609 White,Wide World Importers,White,0.08199180931171798,0.05909585375612683,305,Projectors & Screens,3,Computers
632,WWI Screen 85in E1010 White,Wide World Importers,White,0.06642195255440014,0.043153571071321395,305,Projectors & Screens,3,Computers
633,WWI Projector 1080p LCD86 Silver,Wide World Importers,Silver,0.7170626757506559,0.717105756727018,305,Projectors & Screens,3,Computers
634,WWI Projector 1080p DLP86 Silver,Wide World Importers,Silver,0.7808424707947232,0.7808748874662399,305,Projectors & Screens,3,Computers
635,WWI Projector 720p LCD56 Silver,Wide World Importers,Silver,0.302866740898711,0.2182060868260478,305,Projectors & Screens,3,Computers
636,WWI Projector 720p DLP56 Silver,Wide World Importers,Silver,0.4330496159435333,0.3119842202660798,305,Projectors & Screens,3,Computers
637,WWI Projector 480p LCD12 Silver,Wide World Importers,Silver,0.10971559061656634,0.07128701110333101,305,Projectors & Screens,3,Computers
638,WWI Projector 480p DLP12 Silver,Wide World Importers,Silver,0.23960594107988753,0.1556873311993598,305,Projectors & Screens,3,Computers
639,WWI Screen 125in M1611 Silver,Wide World Importers,Silver,0.14305395663087175,0.14318358007402218,305,Projectors & Screens,3,Computers
640,WWI Screen 113in M1610 Silver,Wide World Importers,Silver,0.0930228169173571,0.0931685755726718,305,Projectors & Screens,3,Computers
641,WWI Screen 106in M1609 Silver,Wide World Importers,Silver,0.10847000207598091,0.07816407422226668,305,Projectors & Screens,3,Computers
642,Proseware Photo Ink Jet Printer M100 Black,Proseware,Black,0.06854511483948894,0.04940544663399019,306,"Printers, Scanners & Fax",3,Computers
643,Proseware Ink Jet All in one M300 Black,Proseware,Black,0.0728858021778927,0.052531384415324595,306,"Printers, Scanners & Fax",3,Computers
644,Proseware Laser Jet Printer E100 Black,Proseware,Black,0.037556381754015135,0.024397944383314992,306,"Printers, Scanners & Fax",3,Computers
645,Proseware Laser Jet Color Printer X300 Black,Proseware,Black,0.06489327570913621,0.0650351355406622,306,"Printers, Scanners & Fax",3,Computers
646,Proseware Laser Jet All in one X300 Black,Proseware,Black,0.0680166833374224,0.0681610733219966,306,"Printers, Scanners & Fax",3,Computers
647,Proseware Fax phone E100 Black,Proseware,Black,0.04140638269764282,0.026898694608382512,306,"Printers, Scanners & Fax",3,Computers
648,Proseware Fax Machine E100 Black,Proseware,Black,0.037556381754015135,0.024397944383314992,306,"Printers, Scanners & Fax",3,Computers
649,Proseware Laser Fax Printer E100 Black,Proseware,Black,0.04332194689263404,0.028149069720916273,306,"Printers, Scanners & Fax",3,Computers
650,Proseware Ink Jet Fax Machine E100 Black,Proseware,Black,0.03707513163606168,0.024085350605181553,306,"Printers, Scanners & Fax",3,Computers
651,Proseware Mobile Receipt and Document Scanner M200 Black,Proseware,Black,0.04988015928435277,0.03596391417425227,306,"Printers, Scanners & Fax",3,Computers
652,Proseware Scan Jet Digital Flat Bed Scanner M300 Black,Proseware,Black,0.05205050295355465,0.037526883064919477,306,"Printers, Scanners & Fax",3,Computers
653,Proseware All-In-One Photo Printer M200 Black,Proseware,Black,0.05856153396116029,0.042215789736921076,306,"Printers, Scanners & Fax",3,Computers
654,Proseware Ink Jet Wireless All-In-One Printer M400 Black,Proseware,Black,0.055523052824277656,0.04002763328998699,306,"Printers, Scanners & Fax",3,Computers
655,Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 Black,Proseware,Black,0.06897918357332931,0.04971804041212363,306,"Printers, Scanners & Fax",3,Computers
656,"Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 Black",Proseware,Black,0.06811104610564857,0.04909285285585675,306,"Printers, Scanners & Fax",3,Computers
657,Proseware Duplex Scanner M200 Black,Proseware,Black,0.06420442750108518,0.04627950885265579,306,"Printers, Scanners & Fax",3,Computers
658,Proseware High Speed Laser M2000 Black,Proseware,Black,0.06489327570913621,0.0650351355406622,306,"Printers, Scanners & Fax",3,Computers
659,Proseware Laser Fax Printer M250 Black,Proseware,Black,0.05074829675203352,0.03658910173051915,306,"Printers, Scanners & Fax",3,Computers
660,"Proseware Color Ink Jet Fax, Copier, Phone M250 Black",Proseware,Black,0.06854511483948894,0.04940544663399019,306,"Printers, Scanners & Fax",3,Computers
661,Proseware Color Inkjet Fax with 5.8 GHz Cordless Handset X250 Black,Proseware,Black,0.07082869383056223,0.07097441732519756,306,"Printers, Scanners & Fax",3,Computers
662,Proseware Slim-Design Fax Machine with Answering System X180 Black,Proseware,Black,0.0733293071885557,0.07347516755026508,306,"Printers, Scanners & Fax",3,Computers
663,Proseware High-Performance Business-Class Laser Fax X200 Black,Proseware,Black,0.07708494536395721,0.07722629288786637,306,"Printers, Scanners & Fax",3,Computers
664,Proseware Professional Quality Plain-Paper Fax and Copier X100 Black,Proseware,Black,0.07114009096570859,0.07128701110333101,306,"Printers, Scanners & Fax",3,Computers
665,Proseware Photo Inkjet Printer E290 Black,Proseware,Black,0.048615698190122104,0.03158760128038411,306,"Printers, Scanners & Fax",3,Computers
666,Proseware Office Jet All-in-One Printer M500 Black,Proseware,Black,0.07028138977485043,0.05065582174652395,306,"Printers, Scanners & Fax",3,Computers
667,Proseware Office Jet Wireless All-in-One Inkjet Printer M600 Black,Proseware,Black,0.08199180931171798,0.05909585375612683,306,"Printers, Scanners & Fax",3,Computers
668,Proseware Photo smart All-in-One Printer M380 Black,Proseware,Black,0.06333629003340442,0.04565432129638891,306,"Printers, Scanners & Fax",3,Computers
669,Proseware Wireless Photo All-in-One Printer M390 Black,Proseware,Black,0.08112367184403722,0.05847066619985995,306,"Printers, Scanners & Fax",3,Computers
670,Proseware 23ppm Laser Printer with Wireless and Wired Network Interfaces M680 Black,Proseware,Black,0.08459622171476024,0.060971416424927476,306,"Printers, Scanners & Fax",3,Computers
671,Proseware Photo Inkjet Printer M100 Grey,Proseware,Grey,0.06854511483948894,0.04940544663399019,306,"Printers, Scanners & Fax",3,Computers
672,Proseware Ink Jet All in one M300 Grey,Proseware,Grey,0.0728858021778927,0.052531384415324595,306,"Printers, Scanners & Fax",3,Computers
673,Proseware Laser Jet Printer E100 Grey,Proseware,Grey,0.037556381754015135,0.024397944383314992,306,"Printers, Scanners & Fax",3,Computers
674,Proseware Laser Jet Color Printer X300 Grey,Proseware,Grey,0.06489327570913621,0.0650351355406622,306,"Printers, Scanners & Fax",3,Computers
675,Proseware Laser Jet All in one X300 Grey,Proseware,Grey,0.0680166833374224,0.0681610733219966,306,"Printers, Scanners & Fax",3,Computers
676,Proseware Fax phone E100 Grey,Proseware,Grey,0.04140638269764282,0.026898694608382512,306,"Printers, Scanners & Fax",3,Computers
677,Proseware Fax Machine E100 Grey,Proseware,Grey,0.037556381754015135,0.024397944383314992,306,"Printers, Scanners & Fax",3,Computers
678,Proseware Laser Fax Printer E100 Grey,Proseware,Grey,0.04332194689263404,0.028149069720916273,306,"Printers, Scanners & Fax",3,Computers
679,Proseware Ink Jet Fax Machine E100 Grey,Proseware,Grey,0.03707513163606168,0.024085350605181553,306,"Printers, Scanners & Fax",3,Computers
680,Proseware Mobile Receipt and Document Scanner M200 Grey,Proseware,Grey,0.04988015928435277,0.03596391417425227,306,"Printers, Scanners & Fax",3,Computers
681,Proseware Scan Jet Digital Flat Bed Scanner M300 Grey,Proseware,Grey,0.05205050295355465,0.037526883064919477,306,"Printers, Scanners & Fax",3,Computers
682,Proseware All-In-One Photo Printer M200 Grey,Proseware,Grey,0.05856153396116029,0.042215789736921076,306,"Printers, Scanners & Fax",3,Computers
683,Proseware Ink Jet Wireless All-In-One Printer M400 Grey,Proseware,Grey,0.055523052824277656,0.04002763328998699,306,"Printers, Scanners & Fax",3,Computers
684,Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 Grey,Proseware,Grey,0.06897918357332931,0.04971804041212363,306,"Printers, Scanners & Fax",3,Computers
685,"Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 Grey",Proseware,Grey,0.06811104610564857,0.04909285285585675,306,"Printers, Scanners & Fax",3,Computers
686,Proseware Duplex Scanner M200 Grey,Proseware,Grey,0.06420442750108518,0.04627950885265579,306,"Printers, Scanners & Fax",3,Computers
687,Proseware High Speed Laser Fax M2000 Grey,Proseware,Grey,0.06489327570913621,0.0650351355406622,306,"Printers, Scanners & Fax",3,Computers
688,Proseware Laser Fax Printer M250 Grey,Proseware,Grey,0.05074829675203352,0.03658910173051915,306,"Printers, Scanners & Fax",3,Computers
689,"Proseware Color Ink Jet Fax, Copier, Phone M250 Grey",Proseware,Grey,0.06854511483948894,0.04940544663399019,306,"Printers, Scanners & Fax",3,Computers
690,Proseware Color Ink Jet Fax with 5.8 GHz Cordless Handset X250 Grey,Proseware,Grey,0.07082869383056223,0.07097441732519756,306,"Printers, Scanners & Fax",3,Computers
691,Proseware Slim-Design Fax Machine with Answering System X180 Grey,Proseware,Grey,0.0733293071885557,0.07347516755026508,306,"Printers, Scanners & Fax",3,Computers
692,Proseware High-Performance Business-Class Laser Fax X200 Grey,Proseware,Grey,0.07708494536395721,0.07722629288786637,306,"Printers, Scanners & Fax",3,Computers
693,Proseware Professional Quality Plain-Paper Fax and Copier X100 Grey,Proseware,Grey,0.07114009096570859,0.07128701110333101,306,"Printers, Scanners & Fax",3,Computers
694,Proseware Photo Ink Jet Printer E290 Grey,Proseware,Grey,0.048615698190122104,0.03158760128038411,306,"Printers, Scanners & Fax",3,Computers
695,Proseware Office Jet All-in-One Printer M500 Grey,Proseware,Grey,0.07028138977485043,0.05065582174652395,306,"Printers, Scanners & Fax",3,Computers
696,Proseware Office Jet Wireless All-in-One Inkjet Printer M600 Grey,Proseware,Grey,0.08199180931171798,0.05909585375612683,306,"Printers, Scanners & Fax",3,Computers
697,Proseware Photo Smart All-in-One Printer M380 Grey,Proseware,Grey,0.06333629003340442,0.04565432129638891,306,"Printers, Scanners & Fax",3,Computers
698,Proseware Wireless Photo All-in-One Printer M390 Grey,Proseware,Grey,0.08112367184403722,0.05847066619985995,306,"Printers, Scanners & Fax",3,Computers
699,Proseware 23ppm Laser Printer with Wireless and Wired Network Interfaces M680 Grey,Proseware,Grey,0.08459622171476024,0.060971416424927476,306,"Printers, Scanners & Fax",3,Computers
700,Proseware Photo Ink Jet Printer M100 White,Proseware,White,0.06854511483948894,0.04940544663399019,306,"Printers, Scanners & Fax",3,Computers
701,Proseware Ink Jet All in one M300 White,Proseware,White,0.0728858021778927,0.052531384415324595,306,"Printers, Scanners & Fax",3,Computers
702,Proseware Laser Jet Printer E100 White,Proseware,White,0.037556381754015135,0.024397944383314992,306,"Printers, Scanners & Fax",3,Computers
703,Proseware Laser Jet Color Printer X300 White,Proseware,White,0.06489327570913621,0.0650351355406622,306,"Printers, Scanners & Fax",3,Computers
704,Proseware Laser Jet All in one X300 White,Proseware,White,0.0680166833374224,0.0681610733219966,306,"Printers, Scanners & Fax",3,Computers
705,Proseware Fax Phone E100 White,Proseware,White,0.04140638269764282,0.026898694608382512,306,"Printers, Scanners & Fax",3,Computers
706,Proseware Fax Machine E100 White,Proseware,White,0.037556381754015135,0.024397944383314992,306,"Printers, Scanners & Fax",3,Computers
707,Proseware Laser Fax Printer E100 White,Proseware,White,0.04332194689263404,0.028149069720916273,306,"Printers, Scanners & Fax",3,Computers
708,Proseware Ink Jet Fax Machine E100 White,Proseware,White,0.03707513163606168,0.024085350605181553,306,"Printers, Scanners & Fax",3,Computers
709,Proseware Mobile Receipt and Document Scanner M200 White,Proseware,White,0.04988015928435277,0.03596391417425227,306,"Printers, Scanners & Fax",3,Computers
710,Proseware Scan Jet Digital Flat Bed Scanner M300 White,Proseware,White,0.05205050295355465,0.037526883064919477,306,"Printers, Scanners & Fax",3,Computers
711,Proseware All-In-One Photo Printer M200 White,Proseware,White,0.05856153396116029,0.042215789736921076,306,"Printers, Scanners & Fax",3,Computers
712,Proseware Ink Jet Wireless All-In-One Printer M400 White,Proseware,White,0.055523052824277656,0.04002763328998699,306,"Printers, Scanners & Fax",3,Computers
713,Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 White,Proseware,White,0.06897918357332931,0.04971804041212363,306,"Printers, Scanners & Fax",3,Computers
714,"Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 White",Proseware,White,0.06811104610564857,0.04909285285585675,306,"Printers, Scanners & Fax",3,Computers
715,Proseware Duplex Scanner M200 White,Proseware,White,0.06420442750108518,0.04627950885265579,306,"Printers, Scanners & Fax",3,Computers
716,Proseware High Speed Laser M2000 White,Proseware,White,0.06489327570913621,0.0650351355406622,306,"Printers, Scanners & Fax",3,Computers
717,Proseware Laser Fax Printer M250 White,Proseware,White,0.05074829675203352,0.03658910173051915,306,"Printers, Scanners & Fax",3,Computers
718,"Proseware Color Ink jet Fax, Copier, Phone M250 White",Proseware,White,0.06854511483948894,0.04940544663399019,306,"Printers, Scanners & Fax",3,Computers
719,Proseware Color Ink Jet Fax with 5.8 GHz Cordless Handset X250 White,Proseware,White,0.07082869383056223,0.07097441732519756,306,"Printers, Scanners & Fax",3,Computers
720,Proseware Slim-Design Fax Machine with Answering System X180 White,Proseware,White,0.0733293071885557,0.07347516755026508,306,"Printers, Scanners & Fax",3,Computers
721,Proseware High-Performance Business-Class Laser Fax X200 White,Proseware,White,0.07708494536395721,0.07722629288786637,306,"Printers, Scanners & Fax",3,Computers
722,Proseware Professional Quality Plain-Paper Fax and Copier X100 White,Proseware,White,0.07114009096570859,0.07128701110333101,306,"Printers, Scanners & Fax",3,Computers
723,Proseware Photo Ink jet Printer E290 White,Proseware,White,0.048615698190122104,0.03158760128038411,306,"Printers, Scanners & Fax",3,Computers
724,Proseware Office Jet All-in-One Printer M500 White,Proseware,White,0.07028138977485043,0.05065582174652395,306,"Printers, Scanners & Fax",3,Computers
725,Proseware Office Jet Wireless All-in-One Inkjet Printer M600 White,Proseware,White,0.08199180931171798,0.05909585375612683,306,"Printers, Scanners & Fax",3,Computers
726,Proseware Photo Smart All-in-One Printer M380 White,Proseware,White,0.06333629003340442,0.04565432129638891,306,"Printers, Scanners & Fax",3,Computers
727,Proseware Wireless Photo All-in-One Printer M390 White,Proseware,White,0.08112367184403722,0.05847066619985995,306,"Printers, Scanners & Fax",3,Computers
728,Proseware 23ppm Laser Printer with Wireless and Wired Network Interfaces M680 White,Proseware,White,0.08459622171476024,0.060971416424927476,306,"Printers, Scanners & Fax",3,Computers
729,Proseware Scan Jet Digital Flat Bed Scanner M300 Green,Proseware,Green,0.05205050295355465,0.037526883064919477,306,"Printers, Scanners & Fax",3,Computers
730,Proseware All-In-One Photo Printer M200 Green,Proseware,Green,0.05856153396116029,0.042215789736921076,306,"Printers, Scanners & Fax",3,Computers
731,Proseware Ink Jet Wireless All-In-One Printer M400 Green,Proseware,Green,0.055523052824277656,0.04002763328998699,306,"Printers, Scanners & Fax",3,Computers
732,Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 Green,Proseware,Green,0.06897918357332931,0.04971804041212363,306,"Printers, Scanners & Fax",3,Computers
733,"Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 Green",Proseware,Green,0.06811104610564857,0.04909285285585675,306,"Printers, Scanners & Fax",3,Computers
734,Proseware Duplex Scanner M200 Green,Proseware,Green,0.06420442750108518,0.04627950885265579,306,"Printers, Scanners & Fax",3,Computers
735,Proseware High Speed Laser M2000 Green,Proseware,Green,0.06489327570913621,0.0650351355406622,306,"Printers, Scanners & Fax",3,Computers
736,Proseware Laser Fax Printer M250 Green,Proseware,Green,0.05074829675203352,0.03658910173051915,306,"Printers, Scanners & Fax",3,Computers
737,"Proseware Color Ink Jet Fax, Copier, Phone M250 Green",Proseware,Green,0.06854511483948894,0.04940544663399019,306,"Printers, Scanners & Fax",3,Computers
738,Proseware Color Ink Jet Fax with 5.8 GHz Cordless Handset X250 Green,Proseware,Green,0.07082869383056223,0.07097441732519756,306,"Printers, Scanners & Fax",3,Computers
739,Proseware Slim-Design Fax Machine with Answering System X180 Green,Proseware,Green,0.0733293071885557,0.07347516755026508,306,"Printers, Scanners & Fax",3,Computers
740,Proseware High-Performance Business-Class Laser Fax X200 Green,Proseware,Green,0.07708494536395721,0.07722629288786637,306,"Printers, Scanners & Fax",3,Computers
741,Proseware Professional Quality Plain-Paper Fax and Copier X100 Green,Proseware,Green,0.07114009096570859,0.07128701110333101,306,"Printers, Scanners & Fax",3,Computers
742,Proseware Photo Inkjet Printer E290 Green,Proseware,Green,0.048615698190122104,0.03158760128038411,306,"Printers, Scanners & Fax",3,Computers
743,Contoso Rechargeable Battery E100 Black,Contoso,Black,0.005775001415441523,0.00375112533760128,308,Computers Accessories,3,Computers
744,Contoso Dual USB Power Adapter - power adapter E300 Black,Contoso,Black,0.0187404457697171,0.012175527658297488,308,Computers Accessories,3,Computers
745,Contoso Car power adapter M90 Black,Contoso,Black,0.008200124558854058,0.0059392817845353605,308,Computers Accessories,3,Computers
746,Contoso Notebook Peripheral Kit M69 Black,Contoso,Black,0.006709192820880593,0.004860833249974992,308,Computers Accessories,3,Computers
747,Contoso Mouse Lock Bundle E200 Black,Contoso,Black,0.005775001415441523,0.00375112533760128,308,Computers Accessories,3,Computers
748,Contoso Education Supplies Bundle E200 Black,Contoso,Black,0.006039217166474795,0.003923051915574673,308,Computers Accessories,3,Computers
749,Contoso Laptop Starter Bundle M200 Black,Contoso,Black,0.006709192820880593,0.004860833249974992,308,Computers Accessories,3,Computers
750,Contoso Education Essentials Bundle M300 Black,Contoso,Black,0.003670711683997962,0.002672676803040912,308,Computers Accessories,3,Computers
751,Contoso Desktop Alternative Bundle E200 Black,Contoso,Black,0.005076716930567876,0.003297864359307792,308,Computers Accessories,3,Computers
752,Contoso Power Inverter - DC to AC power inverter E900 Black,Contoso,Black,0.004114216694660954,0.002672676803040912,308,Computers Accessories,3,Computers
753,Contoso Smart Battery M901 Black,Contoso,Black,0.004538849151678713,0.003297864359307792,308,Computers Accessories,3,Computers
754,Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub E80 Black,Contoso,Black,0.013927944590182498,0.009049589876963087,308,Computers Accessories,3,Computers
755,Contoso Home/Office Laptop Power Adapter E300 Black,Contoso,Black,0.011814218581916319,0.007674177253175952,308,Computers Accessories,3,Computers
756,Contoso USB 2.0 Dock Station docking station M800 Black,Contoso,Black,0.012521939343612584,0.009049589876963087,308,Computers Accessories,3,Computers
757,Contoso Enhanced Capacity Battery M800 Black,Contoso,Black,0.011653801875931832,0.008424402320696207,308,Computers Accessories,3,Computers
758,Contoso Connectivity Starter Kit Smart Buy M680 Black,Contoso,Black,0.011653801875931832,0.008424402320696207,308,Computers Accessories,3,Computers
759,Contoso 90W AC/DC Power Adapter E300 Black,Contoso,Black,0.0052748787438428296,0.003422901870561168,308,Computers Accessories,3,Computers
760,Contoso Reserve Pen - Tablet Pen E200 Black,Contoso,Black,0.00623737897974975,0.004048089426828049,308,Computers Accessories,3,Computers
761,Contoso USB Data Link-direct connect adapter E600 Black,Contoso,Black,0.007681129333610129,0.004985870761228368,308,Computers Accessories,3,Computers
762,Contoso Primary Extended Capacity Battery Pack - notebook battery X100 Black,Contoso,Black,0.010143997584313134,0.010299964989496847,308,Computers Accessories,3,Computers
763,Contoso Digital camera accessory kit M200 Black,Contoso,Black,0.00991752694057033,0.007174027208162449,308,Computers Accessories,3,Computers
764,Contoso Leather Case - case for digital photo camera X20 Black,Contoso,Black,0.01202181667201389,0.012175527658297488,308,Computers Accessories,3,Computers
765,Contoso Lens cap E80 Black,Contoso,Black,0.013956253420650348,0.00906521956586976,308,Computers Accessories,3,Computers
766,Contoso Battery charger - bike E200 Black,Contoso,Black,0.009124879687470512,0.005923652095628688,308,Computers Accessories,3,Computers
